found_date,serial,mark,applicant,applicant_country,route,international_registration,office_action,office_action_date,filing_date,tsdr_status
2026-08-28,79446367,ZHONGYA,"HANGZHOU ZHONGYA MACHINERY CO., LTD.",CN,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-25,https://tsdr.uspto.gov/#caseNumber=79446367&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79451667,EQUIPASS,FEI (Fédération Equestre Internationale),CH,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2025-12-19,https://tsdr.uspto.gov/#caseNumber=79451667&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79451280,HAUTE JOAILLERIE DE NATURE VIVANTE,Richemont International SA,CH,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-04-01,https://tsdr.uspto.gov/#caseNumber=79451280&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79448384,INKLOGIC,Scrona AG,CH,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-19,https://tsdr.uspto.gov/#caseNumber=79448384&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447492,HEATING TECH,Heating Tech AG,CH,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-25,https://tsdr.uspto.gov/#caseNumber=79447492&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99754489,ALL FOR ALL KIDS,ALL FOR ALL Ventures Inc.,CA,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-04-13,https://tsdr.uspto.gov/#caseNumber=99754489&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,97474181,TEMPO,G&W Trademarks Inc.,CA,Direct US application,,FINAL REFUSAL E-MAILED,2026-08-27,2022-06-24,https://tsdr.uspto.gov/#caseNumber=97474181&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79448437,EXCESSUPS,Excess Power Corp,CA,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-03,https://tsdr.uspto.gov/#caseNumber=79448437&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99758616,GEOTOXIC EXPOSURE METRICS (GTEM),Kleber Santos,BR,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-04-12,https://tsdr.uspto.gov/#caseNumber=99758616&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79450799,FERMAX,ROTO & FERMAX DO BRASIL LTDA,BR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-05,https://tsdr.uspto.gov/#caseNumber=79450799&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,99739712,CODE MINUS TWO,Nafis Fuad,BD,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-27,2026-04-01,https://tsdr.uspto.gov/#caseNumber=99739712&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79448105,NEUROPIN,Shomri Pty Ltd,AU,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-03-08,https://tsdr.uspto.gov/#caseNumber=79448105&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79447346,HAULX,Fortescue Ltd,AU,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-23,https://tsdr.uspto.gov/#caseNumber=79447346&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446663,RUTH,RUTHTM,AU,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-27,https://tsdr.uspto.gov/#caseNumber=79446663&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446642,TRI-AID,JSDA Pty Ltd,AU,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-25,https://tsdr.uspto.gov/#caseNumber=79446642&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79446380,WEEDSNIPER,Ariana Holdings Pty Ltd,AU,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-25,https://tsdr.uspto.gov/#caseNumber=79446380&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79445933,URBAN BREW,Podpac Pty Ltd,AU,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-23,https://tsdr.uspto.gov/#caseNumber=79445933&caseType=SERIAL_NO&searchType=statusSearch
2026-08-28,79445040,URBAN BREW,PODPAC PTY LTD,AU,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-27,2026-02-03,https://tsdr.uspto.gov/#caseNumber=79445040&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451918,RADIANT COMPUTE,Brookfield Office Properties Inc.,XP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2025-11-12,https://tsdr.uspto.gov/#caseNumber=79451918&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451916,RADIANT INFRASTRUCTURE,Brookfield Office Properties Inc.,XP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2025-11-12,https://tsdr.uspto.gov/#caseNumber=79451916&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451915,RADIANT,Brookfield Office Properties Inc.,XP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2025-11-12,https://tsdr.uspto.gov/#caseNumber=79451915&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451914,RADIANT,Brookfield Office Properties Inc.,XP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2025-11-12,https://tsdr.uspto.gov/#caseNumber=79451914&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451124,CAPNOR,Capnor SRL,XP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-24,https://tsdr.uspto.gov/#caseNumber=79451124&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79447221,OOPSI,"Conceptfood, Inhaberin Gerlinde",XP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-03-03,https://tsdr.uspto.gov/#caseNumber=79447221&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79446746,AGUN,Wolfgang Lindner,XP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-26,https://tsdr.uspto.gov/#caseNumber=79446746&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79449673,ZEN,Drylock Technologies N.V.,XL,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-24,https://tsdr.uspto.gov/#caseNumber=79449673&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90826526,ADLIV,"LUX CHEF'S KITCHENWARE INDUSTRY CO.,LIMITED",VG,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-07-13,https://tsdr.uspto.gov/#caseNumber=90826526&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90708595,MONOZYG,Explorer Vantage Limited,VG,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-05-13,https://tsdr.uspto.gov/#caseNumber=90708595&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90708591,MONOZYG,Explorer Vantage Limited,VG,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-05-13,https://tsdr.uspto.gov/#caseNumber=90708591&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90708567,MONOZYG,Explorer Vantage Limited,VG,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-05-13,https://tsdr.uspto.gov/#caseNumber=90708567&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99767729,SOLUTIONS INSTITUTE,Luz Elena Cardona,VE,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2026-04-16,https://tsdr.uspto.gov/#caseNumber=99767729&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79446901,,MR.MYKHAILO DERII,UA,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-13,https://tsdr.uspto.gov/#caseNumber=79446901&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99754730,OZORA,OMER FARUK OZBOLAT,TR,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2026-04-09,https://tsdr.uspto.gov/#caseNumber=99754730&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451053,STUDIO AURÈNE,BAMEN TEKSTİL SANAYİ VE TİCARET ANONİM,TR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-06,https://tsdr.uspto.gov/#caseNumber=79451053&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79448488,AGAIN,GÖZDE AKPINAR,TR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-24,https://tsdr.uspto.gov/#caseNumber=79448488&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79448257,AI,GÖZDE AKPINAR,TR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-24,https://tsdr.uspto.gov/#caseNumber=79448257&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79447939,MEDICALPARK,MLP SAĞLIK HİZMETLERİ ANONİM ŞİRKETİ,TR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-19,https://tsdr.uspto.gov/#caseNumber=79447939&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99754511,SUPERNODE,Think AI,SA,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2026-04-09,https://tsdr.uspto.gov/#caseNumber=99754511&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99751510,SLABHUB,Kuzma Ledenev,RU,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2026-04-08,https://tsdr.uspto.gov/#caseNumber=99751510&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90826520,RUSSIAN VALUE,joint stock company «Tatspirtprom»,RU,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-07-13,https://tsdr.uspto.gov/#caseNumber=90826520&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451176,DARK BY RIOR,DARK BY RIOR SPÓŁKA Z OGRANICZONĄ,PL,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-20,https://tsdr.uspto.gov/#caseNumber=79451176&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99772955,UNORDINARY.,MUHAMMAD HASNAIN KHAN KHAN,PK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2026-04-19,https://tsdr.uspto.gov/#caseNumber=99772955&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79444882,DAZZLE,PREVAR LIMITED,NZ,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-02,https://tsdr.uspto.gov/#caseNumber=79444882&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451426,QUIX QUANTUM,QuiX Quantum B.V.,NL,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-01-28,https://tsdr.uspto.gov/#caseNumber=79451426&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451190,AQUABLU,Aquablu Holding B.V.,NL,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-03-02,https://tsdr.uspto.gov/#caseNumber=79451190&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79447678,OBLIQ,ObliQ Fitness B.V.,NL,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-20,https://tsdr.uspto.gov/#caseNumber=79447678&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79446415,RED SOUL,Diageo Brands B.V.,NL,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-25,https://tsdr.uspto.gov/#caseNumber=79446415&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99775697,ROLL N LATTE,Victor RIVERA GONZALEZ,MX,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2026-04-20,https://tsdr.uspto.gov/#caseNumber=99775697&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99752409,MAI MECHATRONICS AI,FRANCISCO JAVIER ACOSTA CASTANEDA,MX,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2026-04-08,https://tsdr.uspto.gov/#caseNumber=99752409&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99557070,CURVELA,AMÉRICA MIRIEL QUINTERO HERNANDEZ,MX,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2025-12-19,https://tsdr.uspto.gov/#caseNumber=99557070&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451444,XAGON,DIEGO ALBERTO CHI OCHOA,MX,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-04,https://tsdr.uspto.gov/#caseNumber=79451444&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79450254,+44,44IP Limited,MT,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2025-12-03,https://tsdr.uspto.gov/#caseNumber=79450254&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451457,JOOMPRO,"JOOM, SIA",LV,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2025-12-22,https://tsdr.uspto.gov/#caseNumber=79451457&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451030,TIONA,Löwenstein Medical Technology S.A.,LU,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-01-26,https://tsdr.uspto.gov/#caseNumber=79451030&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99774920,BOKI,JAEMIN BAE,KR,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2026-04-20,https://tsdr.uspto.gov/#caseNumber=99774920&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99773376,OBED,CHUL HO LEE,KR,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2026-04-19,https://tsdr.uspto.gov/#caseNumber=99773376&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79447075,BG-PLATFORM,Brexogen Inc.,KR,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-03-06,https://tsdr.uspto.gov/#caseNumber=79447075&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79450141,CROSSWIND,Yonex Kabushiki Kaisha,JP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-04-02,https://tsdr.uspto.gov/#caseNumber=79450141&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79440265,R ROLAND,Roland Corporation,JP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2025-11-20,https://tsdr.uspto.gov/#caseNumber=79440265&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79427730,YAMAHA,YAMAHA HATSUDOKI KABUSHIKI KAISHA,JP,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2025-05-13,https://tsdr.uspto.gov/#caseNumber=79427730&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99745360,BOGNERI,Paolo Volpis,IT,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2026-04-05,https://tsdr.uspto.gov/#caseNumber=99745360&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451051,UFI,UFI FILTERS S.P.A.,IT,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2025-11-27,https://tsdr.uspto.gov/#caseNumber=79451051&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79450808,BOZZETTO GROUP,GIOVANNI BOZZETTO S.p.A.,IT,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-25,https://tsdr.uspto.gov/#caseNumber=79450808&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79450666,SABATINI,SABATINI CALZATURE S.R.L.,IT,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2025-12-22,https://tsdr.uspto.gov/#caseNumber=79450666&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99773380,PERSONAN,Nandakumar Kuthalaraja,IN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2026-04-19,https://tsdr.uspto.gov/#caseNumber=99773380&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99759002,BLCKAPE,MANOJ KUMAR EETE,IN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2026-04-12,https://tsdr.uspto.gov/#caseNumber=99759002&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451528,XPNS,ZAGGLE PREPAID OCEAN SERVICES LIMITED,IN,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2025-12-01,https://tsdr.uspto.gov/#caseNumber=79451528&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79445873,QR 678,DEBRAJ SHOME,IN,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-25,https://tsdr.uspto.gov/#caseNumber=79445873&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79448464,HZMT,H. ZINGBOIM COSMETICS PRODUCTS LTD,IL,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-03-04,https://tsdr.uspto.gov/#caseNumber=79448464&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99759536,INDONESIAN DIASPORA NETWORK GLOBAL,Yayasan Diaspora Indonesia Global,ID,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2026-04-13,https://tsdr.uspto.gov/#caseNumber=99759536&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79450093,DECKO,CSB Credit Korlátolt Felelősségű Társaság,HU,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-02-28,https://tsdr.uspto.gov/#caseNumber=79450093&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90903537,STARIDEA,STARS LINK LIMITED,HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-08-26,https://tsdr.uspto.gov/#caseNumber=90903537&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90890985,EPOKMORE,"Sinoteen Industrial Co., Limited",HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-08-19,https://tsdr.uspto.gov/#caseNumber=90890985&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90881671,NIKOAT,"NIPPON KODO TECHNOLOGY AUTOMATION CO., LIMITED",HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-08-13,https://tsdr.uspto.gov/#caseNumber=90881671&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90881662,NIKOAT,"NIPPON KODO TECHNOLOGY AUTOMATION CO., LIMITED",HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-08-13,https://tsdr.uspto.gov/#caseNumber=90881662&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90881630,NIKOAT,"NIPPON KODO TECHNOLOGY AUTOMATION CO., LIMITED",HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-08-13,https://tsdr.uspto.gov/#caseNumber=90881630&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90862263,WINPLUS+,"Winplus Technology Co., Limited",HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-08-03,https://tsdr.uspto.gov/#caseNumber=90862263&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90844229,MAGLOVE,UBEST INTERNATIONAL (H.K.) LIMITED,HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-07-22,https://tsdr.uspto.gov/#caseNumber=90844229&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90844225,MAGLOVE,UBEST INTERNATIONAL (H.K.) LIMITED,HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-07-22,https://tsdr.uspto.gov/#caseNumber=90844225&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90839806,DR,"LPN HEALTH DEVELOPMENT CO., LIMITED",HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-07-21,https://tsdr.uspto.gov/#caseNumber=90839806&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90796468,GIVRÉS,"TAM, SIU KWAN (ID NO:V093436(4))",HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-06-25,https://tsdr.uspto.gov/#caseNumber=90796468&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90796466,GIVRÉS,"TAM, SIU KWAN (ID NO:V093436(4))",HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-06-25,https://tsdr.uspto.gov/#caseNumber=90796466&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90773694,EBUY,"HONYTA INTERNATIONAL BUSINESS (HONGKONG)CO.,LIMTED",HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-06-15,https://tsdr.uspto.gov/#caseNumber=90773694&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90767862,PET PARADISE,"JINMENG TRADING CO., LIMITED",HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-06-10,https://tsdr.uspto.gov/#caseNumber=90767862&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90732835,PET PARADISE,"JINMENG TRADING CO., LIMITED",HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-05-25,https://tsdr.uspto.gov/#caseNumber=90732835&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90441681,MIXU,MIXU HONG KONG TECHNOLOGY LIMITED,HK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2020-12-31,https://tsdr.uspto.gov/#caseNumber=90441681&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99776572,COMFYWON,Vishal Romel Charran,GY,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2026-04-21,https://tsdr.uspto.gov/#caseNumber=99776572&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,99329410,MRSVIRALL,Rodrigo chavez Chavez Morales,GT,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2025-08-10,https://tsdr.uspto.gov/#caseNumber=99329410&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90778163,CHEMWHAT,Watson International Ltd,GB,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-06-16,https://tsdr.uspto.gov/#caseNumber=90778163&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90778125,CHEMWHAT,Watson International Ltd,GB,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-06-16,https://tsdr.uspto.gov/#caseNumber=90778125&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,90778121,CHEMWHAT,Watson International Ltd,GB,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-26,2021-06-16,https://tsdr.uspto.gov/#caseNumber=90778121&caseType=SERIAL_NO&searchType=statusSearch
2026-08-27,79451459,ROXFIT,ROXFIT LIMITED,GB,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-26,2026-01-09,https://tsdr.uspto.gov/#caseNumber=79451459&caseType=SERIAL_NO&searchType=statusSearch
